propn,propn_attribution
us,4.276451176353923e-06
english,0.0035955692816894854
americans,9.864193938826033e-06
america,7.842729494833344e-07
xix,0.0
century,5.3623644182697275e-06
americans,9.864193938826033e-06
americans,9.864193938826033e-06
us,4.276451176353923e-06
spain,1.4700165071526745e-05
us,4.276451176353923e-06
americans,9.864193938826033e-06
moder,0.0
americans,9.864193938826033e-06
contemporary,0.0
spain,1.4700165071526745e-05
john,3.4426558087119514e-06
wayne,0.0
equivalent,7.891561431334616e-06
americans,9.864193938826033e-06
akhtak,0.0
sharmota,0.0
8=====d-,0.0
8=====d-,0.0
hell,1.065526608631323e-06
barack,0.0
obama,0.0
america,7.842729494833344e-07
jeff,6.597212267418341e-07
g,0.0004966980821096933
fuckin,0.0
homos,0.0
wikipedia,0.0017062812147624162
jolie,0.0
wikipedia,0.0017062812147624162
jolie,0.0
usb,0.0
jimmy,0.011323414412999212
nail==,0.0
u,0.016286924497324447
josh,0.0
commons,0.0
october,3.2777403252241584e-06
minister,1.226220985870468e-05
jim,8.507228010190537e-06
flaherty,0.0
november,4.2181156065637195e-06
jim,8.507228010190537e-06
flahrty,0.0
i.e,0.0
.,0.0021220543317550284
p.r,0.0
.,0.0021220543317550284
harpers,0.0
agenda,0.00012404944785816163
p.r,0.0
.,0.0021220543317550284
amy,0.0
sine,0.0
bot,5.08444172212611e-06
russia,4.29573215257693e-06
west,1.1727510589499813e-07
sv,3.603934088770084e-06
-,0.001417821588113043
l,0.0020899037833163564
arbitration,0.010443094571319334
jolie,0.0
debate,4.163870255031529e-06
consensus,0.0009687729111263881
community,7.321161809189609e-06
determination,1.6311814862234065e-05
mentalitys,0.0
wikipedia,0.0017062812147624162
blowjobs,0.0
wikipedias,0.0
saturday,0.0
live,0.014025836862443306
wikipedia,0.0017062812147624162
john,3.4426558087119514e-06
mayer,0.0
germany,7.075942877338356e-06
turkey,0.0
nazi,0.03328034703654344
china,1.599527383049179e-05
admins==,0.0
china,1.599527383049179e-05
h2,0.0
h2,0.0
album,0.0004967843403149984
sesshomaru,0.0
taylor,0.0
minister,1.226220985870468e-05
shlomo,0.0
ben,2.2392079320101314e-06
ami,0.0
palestinians,0.0
arab,0.0
arabs,0.0
benny,0.0
morris,0.0
s,0.002237722512175259
ben,2.2392079320101314e-06
gurion,0.0
jews,0.031062531629850152
israel,8.581002518190034e-06
palestinians,0.0
arabs,0.0
hahaha,0.0
jenny,0.0
jenny,0.0
tellys,0.0
hiv,0.0
jennys,0.0
ooooh,0.0
lovely,0.0
jeff,6.597212267418341e-07
jean,1.66775515579615e-06
clment,0.0
je,0.0040445798551073334
te,0.3137599064672246
retrouve,0.0
bientt,0.0
bxl,0.0
antique,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
times,2.2019570662263536e-06
jews,0.031062531629850152
april,9.875648522598582e-06
sherriff,0.0
raincoat,0.0
beaver,0.0
dragon,0.0
general,2.8203509844650522e-06
aldo,0.0
r.c,0.0
.,0.0021220543317550284
/science,0.0
nature/2680043.stm,0.0
paul,3.0315062858172982e-06
paul,3.0315062858172982e-06
paul,3.0315062858172982e-06
ariane,0.0
p.s,0.0
.,0.0021220543317550284
p.p.s,0.0
google,2.451362213191733e-06
cache,0.0
rei,0.0
soyuz,0.0
random,0.07603390922422966
say,0.0009291597888153257
soyuz,0.0
fg,0.0
.,0.0021220543317550284
launch,1.206160761987269e-05
m,2.030756089147544e-06
prince,3.1879447550152913e-06
dollars~=70,0.0
m,2.030756089147544e-06
chinese,0.0019223249242948034
cz-4a,0.0
kg,0.0
google,2.451362213191733e-06
reis,0.0
google,2.451362213191733e-06
boeing,0.0
russian,3.0513915240094638e-06
zenit-3sl,0.0
dm,0.0
sl,0.011318090827295926
geo,2.530680967090681e-06
lets,3.979117274765615e-06
geostationary,0.0
zenit-3sl,0.0
kg,0.0
leo,0.0
zenit-3sl,0.0
zenit-3sl,0.0
leo,0.0
otherwords,0.0
fucker,0.0
paterson,0.0
new,0.0006842165933559125
jersey,0.0
verizon,0.0
internet,7.013807753956316e-06
services,0.0
inc,1.1860389258517609e-05
legion,0.0
cum,9.120532547898513e-06
sesshomaru,0.0
ghetto,0.0
judge,5.110852609082498e-06
judy,2.2939455908663737e-07
aaron,0.0
idgac,0.0
kashmir,0.0
cloud,0.0
kashmir,0.0
apple,0.0
osx10.6,0.0
dyk,0.0
julia,0.0
morton,0.0
october,3.2777403252241584e-06
julia,0.0
morton,0.0
utd,0.0
matchday,0.0
stockbridge,0.0
hampshire,0.0
humour==,0.0
hectorian,0.0
dropperada,0.0
rothbard,0.0
admin,0.0
s.m,0.0
.,0.0021220543317550284
agorism_sidebar,0.0
mc,0.0011746154405219255
veigh,0.0
fandom,0.0
montoni,0.0
carol,1.5543305458203125e-06
moore,0.0
records,5.502950290712233e-06
25th,0.0
october,3.2777403252241584e-06
epic,8.389122141609285e-06
fail,8.930486300275764e-07
epic,8.389122141609285e-06
fail,8.930486300275764e-07
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
failepic,0.0
fail,8.930486300275764e-07
epic,8.389122141609285e-06
fail,8.930486300275764e-07
don,0.001926809971255103
talbot,0.0
sarah,0.0
palin,0.0
alaska,0.0
skagway,0.0
eagle,0.0
river,0.0
wasilla,0.0
wasilla,0.0
high,2.284778504835911e-06
university,1.0278865811780593e-05
idaho,0.0
todd,0.0
palin,0.0
bristol,0.0
willow,0.0
piper,0.0
trig,0.0
mrs,0.0
.,0.0021220543317550284
palin,0.0
wasilla,0.0
city,3.911302184273559e-06
council,2.6285542045254395e-06
wasilla,0.0
alaska,0.0
conservation,0.0
commission,2.9940255171856626e-06
december,1.2223306408282747e-05
alaskas,0.0
governor,0.0
promising,0.0
landmark,0.0
alaska,0.0
alaskans,0.0
governor,0.0
palin,0.0
alaska,0.0
bridge,0.0
palin,0.0
gas,0.0050008579080315614
compact,0.0
commission,2.9940255171856626e-06
resources,2.737741656573037e-06
committee,1.7821907436297978e-06
national,8.885733818613512e-06
governors,0.0
association,0.0
mrs,0.0
.,0.0021220543317550284
palin,0.0
united,4.6216137404750654e-06
states,4.478544572006495e-06
september,5.0342271021095255e-05
st,0.035879027108682376
.,0.0021220543317550284
catherine,0.0
siena,0.0
parish,0.0
nooblet,0.0
hiv,0.0
hiv,0.0
hiv,0.0
fuck,0.18887436199473545
u,0.016286924497324447
indian,5.691517160178483e-08
indians,0.03872057415851883
dubai,0.0
dane_vogel.png==,0.0
j,5.677213050573456e-06
milburn,0.0
wikipedia,0.0017062812147624162
offert,0.0
matthew,1.7623012345979486e-06
22:1,0.0
god,0.0041310997221693626
jews,0.031062531629850152
christ,0.0
god,0.0041310997221693626
jesus,0.017054150315581218
v.14,0.0
god,0.0041310997221693626
god,0.0041310997221693626
christ,0.0
october,3.2777403252241584e-06
|,9.636505279751074e-06
caesarea,0.0
philipi,0.0
october,3.2777403252241584e-06
wikipedia,0.0017062812147624162
rascistariaciaitiaracistracistaricszarghghghghghhghghghg,0.0
6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million6million,0.0
racist,2.7141637036559753e-06
nazi,0.03328034703654344
muffin,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putza,0.0
putz,0.0
arrrrrrrrrrrrrggggggggggggggghhhhhhhhhhhhhhhhhhh,0.0
jesus,0.017054150315581218
christ,0.0
sould,0.0
xtian,0.0
typical,6.297922299246251e-06
aryan,0.0
argharghargharghargh,0.0
mossad,0.0
ashley,0.0
nichole,0.0
yo,8.114456549085367e-06
yo,8.114456549085367e-06
u,0.016286924497324447
b,7.844584835695347e-05
el,1.2382653097789433e-06
ie,4.744581267353932e-06
ve,2.2563133271302415e-06
t,0.01042002538968524
ur,0.04201899586649718
cock,0.30641444483858754
u,0.016286924497324447
ur,0.04201899586649718
cock,0.30641444483858754
lol,0.0
ur,0.04201899586649718
cock,0.30641444483858754
yummy,0.0
defendu,0.0
defendo,0.0
wikipedia,0.0017062812147624162
wikipedia,0.0017062812147624162
doosh,0.0
bags,0.0
jossis,0.0
central,0.009622585272661419
america,7.842729494833344e-07
lebanon,0.0
mc,0.0011746154405219255
cain,0.0
chile,0.0
junta,0.0
general,2.8203509844650522e-06
augusto,0.0
pinochet,0.0
u.s,0.0
.,0.0021220543317550284
mc,0.0011746154405219255
cain,0.0
mc,0.0011746154405219255
lebanon,0.0
deployment,0.0
japan,5.898406915234572e-06
times,2.2019570662263536e-06
australian,1.3487767790101182e-05
broadcasting,1.3125434153522405e-06
corporation,7.1683267875453185e-06
herald,4.8645343311320235e-06
uk,6.06322562592006e-06
karabakh,0.0
war,2.400079463760773e-06
khojaly,0.0
azerbaijan,0.0
army,4.486465524069536e-06
ip,0.0003359618801465077
texas,9.74655243674213e-06
canada,1.9254226018807664e-06
update==,0.0
fbi,2.3171449407279623e-06
alaska,0.0
senator,0.0
ted,1.5937689234781388e-06
stevens,0.0
jefferson,0.0
lead,9.694387136683763e-06
song,5.610988062782063e-06
dog,1.866197612053434e-06
wp,0.0
mr,0.003587261656435966
.,0.0021220543317550284
kennedy,7.910801674803241e-06
pozdrav,0.0
direktore,0.0
ovo,0.0
je,0.0040445798551073334
tekst,0.0
koji,0.0
sam,7.214304322611547e-06
stavio,0.0
odmah,0.0
iza,0.0
tvog,0.0
odgovora,0.0
diskusionoj,0.0
strani,0.0
od,0.0
clanka,0.0
serbian,0.0
croatian,0.0
pozdrav,0.0
tebi,0.0
sve,0.0
najbolje,0.0
slavic,4.2874734623760776e-07
south,1.117985644712208e-05
slavic,4.2874734623760776e-07
templates,0.0
slavic,4.2874734623760776e-07
americans,9.864193938826033e-06
canadians,0.0
majority,0.0
americans,9.864193938826033e-06
george,9.798565200359129e-06
bush,9.434828039549332e-07
usa,6.559959641634312e-07
americans,9.864193938826033e-06
dalmatia,0.0
zyklon,0.0
b,7.844584835695347e-05
ss,3.722441633898413e-06
zion,0.0
pg13,0.0
firefox,0.0
google,2.451362213191733e-06
chrome,0.0
nicolae,0.0
carpathia==,0.0
jafar,0.0
jafar,0.0
megalomaniac,0.0
jafar,0.0
prince,3.1879447550152913e-06
abubu,0.0
jafar,0.0
gazim,0.0
gazim,0.0
jafar,0.0
jafar,0.0
jafar,0.0
jafar,0.0
jafar,0.0
aladdin,0.0
jafar,0.0
hercules,0.0
wikipedia,0.0017062812147624162
gnu,0.0
mm,4.190468990148048e-06
dd,0.0
ip,0.0003359618801465077
fut,0.0
pheeeew,0.0
jog,0.0
bruce,0.0
maestro,0.0
p,0.009899329365245783
gum,0.0
photos,7.996598789165325e-06
ms,2.3171375462303115e-06
.,0.0021220543317550284
god,0.0041310997221693626
hatsune,0.0
prime,3.398939841934055e-06
minister,1.226220985870468e-05
japan,5.898406915234572e-06
abe,0.0
shinz,0.0
japan,5.898406915234572e-06
english,0.0035955692816894854
wikipedia,0.0017062812147624162
eg,0.0
thierry,0.0
henry,0.0
shinz,0.0
abe,0.0
hatsune,0.0
ip,0.0003359618801465077
sony,0.0
jayjgs,0.0
israel,8.581002518190034e-06
jan,0.0
egeland,0.0
wikipedia,0.0017062812147624162
israel,8.581002518190034e-06
israel,8.581002518190034e-06
idf,0.0
ma,0.0
pampo,0.0
ma,0.0
pampo,0.0
dominica,0.0
caribbean,0.0
dominican.net,0.0
wowzone,0.0
article,0.00013138620619832745
wp,0.0
wp,0.0
wp,0.0
afd,0.0
alan,1.9859786379964195e-05
g.,0.0
gross,7.365265171257038e-05
peter,6.923533625362077e-06
godfrey,0.0
smith,0.0
lawrence,2.8475967351832363e-06
j.,0.0
prelli,0.0
om,0.0061777074944459635
c.s,0.0
.,0.0021220543317550284
lewiss,0.0
n.i.c.e,0.0
crawdaddy,0.0
coi,0.0
microcastle,0.0
professional,2.0530999269752414e-06
reviews,3.625610337399297e-06
michael,4.5864590968975315e-07
wikipedias,0.0
tan,3.480998157951661e-05
tan,3.480998157951661e-05
doh,0.0
wiki,0.0
project,0.0015305972502635628
oregon,0.0
corvallis,0.0
seattle,1.780791205517196e-05
chop,0.016741137498379844
hana,0.0
hana,0.0
fu,0.013534675883706026
fu,0.013534675883706026
ni,0.004374409197193866
arlong,0.0
fu,0.013534675883706026
toei,0.0
rainbow,4.024068745757778e-06
grand,2.0417195622359018e-05
nitrocellulose,0.0
geez,0.0
fr,3.9285970622730535e-06
benedict,0.0
groeschel,0.0
hey,0.00012797382740762118
coolrunner87,0.0
rd,0.0
reynolds,0.0
goo,0.025082307975632857
puss,0.0
wikipedia,0.0017062812147624162
henry,0.0
fitzroy,0.0
terri,0.0
g,0.0004966980821096933
d,5.3012577344425186e-06
macks,0.0
david,1.5106915344708489e-06
ws,0.0
robert,3.2112578411747284e-06
cure,0.0
satan,0.0
muslims,1.0884322051338022e-05
allah,0.0
ya,0.007578359707961653
buddy,0.0
castle,0.0
post,0.006092930642430001
ash,0.0
wax,0.0
p.m,0.0
.,0.0021220543317550284
sfga,0.0
ocean,0.0
county,1.0016180753314773e-05
prosecutors,0.0
office,5.0556406804875154e-06
pad,0.0001727615825801619
saturday,0.0
af,2.2770224673348824e-06
beijing,0.0
drum,0.0
tower,0.0
olympics,0.0
dad,7.211933638558573e-06
dad,7.211933638558573e-06
dave,0.0
aaron,0.0
aaron,0.0
descussion,0.0
board,4.770056168315204e-06
nafez,0.0
nov,0.0
oct,0.0
oct,0.0
ip,0.0003359618801465077
november,4.2181156065637195e-06
vm,0.0
lo,0.01862842992545321
vme,0.0
vm,0.0
s1,0.0
vm,0.0
s2,0.0
vm,0.0
s3,0.0
hi==,0.0
michael,4.5864590968975315e-07
s,0.002237722512175259
border:2px,0.0
eaf5ff,0.0
|,9.636505279751074e-06
|style=,0.0
sans,0.0
ms,2.3171375462303115e-06
sans,0.0
wikipedian,0.0
libro0,0.0
aleutian,0.0
islands,4.735798740518135e-06
pacific,0.0
australia,2.1165586711770882e-06
midway,0.0
mc,0.0011746154405219255
rm,0.0
poke,0.0
a7,0.0
igor,0.0
grand,2.0417195622359018e-05
grand,2.0417195622359018e-05
actualy,0.0
ju,5.321947575628978e-07
jubes,0.0
rfa,0.0
observer,3.451752132406508e-06
november,4.2181156065637195e-06
wp,0.0
wp,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
city,3.911302184273559e-06
american,0.011334346277659012
abstract,0.0
expressionism,0.0
nyc,4.1410359902040445e-06
wesley,0.0
jjsd==,0.0
jjsd,0.0
ts,0.0
bson,0.0
busta,0.0
rhymess,0.0
album,0.0004967843403149984
b.o.m.b,0.0
wp,0.0
bl,0.0
ps,0.009778082504291418
excellent,1.2692971367716018e-05
jeffrey,0.0
goldberg,0.0
atlantic,0.0
jack,0.01228120192981588
dawson,0.0
jack,0.01228120192981588
dawson,0.0
lord,5.577965396579063e-06
voldemort,0.0
lord,5.577965396579063e-06
lord,5.577965396579063e-06
puffy,0.0
yo,8.114456549085367e-06
wat,0.1997491373595908
kutcher,0.0
fuckin,0.0
winnar,0.0
hahaha,0.0
lol,0.0
u,0.016286924497324447
gay,0.049002586427260325
time==,0.0
am,0.0016366373197506407
pm,4.696004375150978e-07
eg,0.0
palestine,1.356017369939769e-05
mike,5.987863423340891e-07
germany,7.075942877338356e-06
update==,0.0
dyk,0.0
lolz,0.0
cmon,0.0
royal,0.0
oak,0.0
devil,3.4174062317422054e-06
paul,3.0315062858172982e-06
daniels,0.0
magic,3.5430502184416706e-06
gawad,0.0
america,7.842729494833344e-07
soriano,0.0
soriano,0.0
eli,0.0
soriano,0.0
daniel,4.637509501732547e-06
razon,0.0
proganda,0.0
eli,0.0
soriano,0.0
wp,0.0
fuck,0.18887436199473545
head==,0.0
wikipedia,0.0017062812147624162
admin,0.0
nebuchadnezzar,0.0
november,4.2181156065637195e-06
nebuchadnezzar,0.0
blake,0.0
awesome==,0.0
glad,1.0215747526727722e-06
haiti,0.0
icj,0.0
article|,0.0
november,4.2181156065637195e-06
abraham,0.0
awn,0.0
shawkat,0.0
al,5.029660585681354e-05
khasawneh,0.0
february,6.452915406803433e-06
uks,0.0
christopher,0.0
antnio,0.0
augusto,0.0
canado,0.0
trindade,0.0
somalias,0.0
abdulqawi,0.0
ahmed,0.0
yusuf,0.0
february,6.452915406803433e-06
bula,0.0
bula,0.0
democratic,1.0080370181967371e-07
republic,0.0
congo,0.0
santiago,0.0
philippines,1.4569028877713628e-06
maurice,0.0
kamto,0.0
cameroon,0.0
uks,0.0
rosalyn,0.0
higgins,0.0
icj,0.0
president,0.0
gonzalo,0.0
parra,0.0
aranguren,0.0
venezuela,0.0
madagascars,0.0
raymond,0.0
ranjeva,0.0
february,6.452915406803433e-06
un,0.002290579594685716
international,5.036345158486733e-06
court,1.1341470976945206e-06
justicetaiwannews.com,0.0
satan,0.0
god,0.0041310997221693626
aaron,0.0
dc,0.0
wikipedia,0.0017062812147624162
at3qgc4,0.0
awardees,0.0
awardees,0.0
eli,0.0
soriano,0.0
wp,0.0
english,0.0035955692816894854
oscar,1.2547687672087847e-06
martin,0.0
communications,7.858128720384154e-07
luis,0.0
tllez,0.0
interior,0.0
secretary,0.0
juan,0.0
camilo,0.0
mourio,0.0
madam,7.295827034770544e-06
god,0.0041310997221693626
flewis,0.0
.care,0.0
wwe,4.5627493429569965e-06
friday,0.03851624945717889
e3,0.0
july,4.3541117944008005e-06
august,1.5721266048586152e-06
griffith,0.0
hadia,0.0
tajik,0.0
miss,0.004209936600124909
hadia,0.0
tajik,0.0
norwegian,5.199688829678178e-06
bokml,0.0
norway,0.0
english,0.0035955692816894854
wikipedia,0.0017062812147624162
ethel,0.0
m,2.030756089147544e-06
garden,0.0
scott,3.934790668013497e-06
mc,0.0011746154405219255
cord,0.0
www.ben10thevideogame.com,0.0
bakutrix,0.0
uk,6.06322562592006e-06
bakugan,0.0
bakutrix,0.0
elk,0.0
grove,0.0
elk,0.0
grove,0.0
rick,7.626883614710392e-07
astley,0.0
akai,0.0
ito,0.0
ito,0.0
demo,1.9518685561112237e-06
akai,0.0
ito,0.0
macrakis,0.0
wp,0.0
mosdab,0.0
gay,0.049002586427260325
e,0.0007813059561409697
c,0.007733888365914011
violin,0.0
eric,0.0
m.,0.0
norcross,0.0
summary==,0.0
eve,0.0
times,2.2019570662263536e-06
square,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
city,3.911302184273559e-06
new,0.0006842165933559125
york,1.2647256651923788e-05
city,3.911302184273559e-06
national,8.885733818613512e-06
new,0.0006842165933559125
york,1.2647256651923788e-05
europe,6.054963843358186e-06
shane,0.0
pitkin,0.0
barden,0.0
review,4.77626406737824e-06
description,2.4681489895876994e-05
violin,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
new,0.0006842165933559125
york,1.2647256651923788e-05
violin,0.0
diary,0.0
new,0.0006842165933559125
england,9.786069614801783e-06
native,3.2388447107545306e-06
colombia,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
city,3.911302184273559e-06
jao,0.0
munich,0.0
germany,7.075942877338356e-06
max,6.70640717581118e-06
munich,0.0
everton,0.0
everton,0.0
locations==,0.0
violin,0.0
times,2.2019570662263536e-06
square,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
city,3.911302184273559e-06
battery,2.973792025091925e-06
park,9.093935501141814e-06
st,0.035879027108682376
.,0.0021220543317550284
george,9.798565200359129e-06
terminal,0.0
park,9.093935501141814e-06
lincoln,1.3959182277637955e-05
center,4.887835848025473e-06
munich,0.0
